age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29,technician,divorced,secondary,no,-95.0,yes,no,cellular,2,feb,42.0,7,228.0,1,other,no
35,management,single,unknown,no,342.0,no,yes,cellular,2,feb,427.0,4,-1.0,0,unknown,no
51,blue-collar,married,primary,no,2095.0,yes,yes,cellular,2,feb,438.0,4,-1.0,0,unknown,no
27,student,single,tertiary,no,24.0,yes,no,cellular,2,feb,344.0,2,-1.0,0,unknown,no
49,management,married,secondary,no,466.0,no,no,cellular,2,feb,21.0,3,-1.0,0,unknown,no
33,services,married,secondary,no,317.0,yes,no,cellular,2,feb,141.0,4,201.0,1,other,no
29,student,single,tertiary,no,1679.0,no,no,cellular,2,feb,485.0,2,-1.0,0,unknown,no
50,technician,divorced,secondary,no,8.0,no,no,cellular,2,feb,171.0,2,5.0,1,other,no
31,management,married,tertiary,no,40.0,no,no,cellular,2,feb,118.0,2,-1.0,0,unknown,no
44,technician,divorced,tertiary,no,245.0,yes,no,cellular,2,feb,347.0,2,-1.0,0,unknown,no
46,technician,married,secondary,no,317.0,yes,yes,cellular,2,feb,24.0,7,250.0,1,failure,no
37,technician,married,tertiary,no,0.0,yes,no,cellular,2,feb,440.0,2,-1.0,0,unknown,no
48,management,married,tertiary,no,7289.0,yes,no,cellular,2,feb,316.0,3,-1.0,0,unknown,no
65,retired,married,tertiary,no,1948.0,no,no,cellular,2,feb,102.0,2,-1.0,0,unknown,no
37,management,married,unknown,no,247.0,no,no,cellular,2,feb,192.0,2,208.0,1,failure,no
27,student,single,unknown,no,1444.0,no,no,cellular,2,feb,248.0,2,-1.0,0,unknown,no
36,administrative,married,secondary,no,606.0,yes,no,cellular,2,feb,102.0,2,-1.0,0,unknown,no
35,administrative,married,secondary,no,287.0,yes,no,cellular,2,feb,115.0,3,245.0,8,failure,no
58,retired,divorced,secondary,no,8266.0,yes,no,cellular,2,feb,98.0,2,271.0,1,failure,no
46,technician,married,secondary,no,1028.0,yes,no,cellular,2,feb,96.0,2,208.0,1,failure,no
55,administrative,single,secondary,yes,986.0,no,yes,cellular,2,feb,12.0,3,-1.0,0,unknown,no
28,unemployed,married,primary,no,7459.0,yes,no,cellular,2,feb,981.0,5,269.0,2,failure,yes
40,technician,divorced,secondary,no,93.0,no,no,cellular,2,feb,123.0,2,-1.0,0,unknown,no
35,management,married,tertiary,no,194.0,no,no,cellular,2,feb,56.0,2,-1.0,0,unknown,no
37,administrative,married,secondary,no,2254.0,no,no,telephone,2,feb,233.0,2,-1.0,0,unknown,no
59,entrepreneur,divorced,secondary,no,0.0,no,yes,cellular,2,feb,69.0,2,-1.0,0,unknown,no
50,technician,divorced,secondary,no,0.0,no,no,cellular,2,feb,91.0,2,-1.0,0,unknown,no
65,retired,married,primary,no,1343.0,no,no,telephone,2,feb,468.0,2,-1.0,0,unknown,no
55,blue-collar,married,secondary,no,754.0,no,no,cellular,2,feb,218.0,3,-1.0,0,unknown,no
49,technician,married,secondary,no,1811.0,yes,yes,cellular,2,feb,168.0,2,245.0,1,other,no
65,retired,married,tertiary,no,162.0,no,no,cellular,2,feb,141.0,2,-1.0,0,unknown,no
52,services,married,secondary,no,820.0,yes,no,cellular,2,feb,135.0,2,-1.0,0,unknown,no
35,blue-collar,married,primary,no,0.0,yes,yes,cellular,2,feb,698.0,2,271.0,2,other,no
35,administrative,married,secondary,no,220.0,yes,no,cellular,2,feb,153.0,4,244.0,13,failure,no
33,management,single,tertiary,no,0.0,yes,no,cellular,2,feb,116.0,3,-1.0,0,unknown,no
39,technician,single,tertiary,no,5803.0,no,no,cellular,2,feb,83.0,3,-1.0,0,unknown,no
29,management,single,tertiary,no,2439.0,no,no,cellular,2,feb,263.0,2,-1.0,0,unknown,no
37,management,married,tertiary,no,751.0,yes,no,cellular,2,feb,186.0,4,-1.0,0,unknown,no
42,management,married,tertiary,no,11093.0,no,no,cellular,2,feb,156.0,2,-1.0,0,unknown,no
37,technician,married,secondary,no,318.0,no,no,cellular,2,feb,167.0,1,187.0,2,failure,no
31,management,single,tertiary,no,112.0,yes,no,cellular,2,feb,159.0,2,271.0,1,failure,no
31,management,single,tertiary,no,3295.0,no,no,cellular,2,feb,845.0,2,-1.0,0,unknown,no
37,management,married,tertiary,no,4089.0,yes,no,cellular,2,feb,289.0,2,174.0,4,other,yes
37,blue-collar,married,primary,no,643.0,yes,yes,cellular,2,feb,81.0,3,269.0,3,other,no
42,blue-collar,married,primary,no,718.0,no,no,cellular,2,feb,556.0,2,-1.0,0,unknown,no
45,technician,married,secondary,no,0.0,yes,yes,telephone,2,feb,111.0,2,208.0,1,failure,no
54,management,married,tertiary,no,67.0,yes,no,cellular,2,feb,161.0,3,73.0,1,other,no
35,technician,married,tertiary,no,633.0,yes,yes,cellular,2,feb,76.0,3,5.0,3,other,no
31,services,single,tertiary,no,620.0,no,no,cellular,2,feb,189.0,1,-1.0,0,unknown,no
39,blue-collar,single,secondary,no,-480.0,yes,yes,cellular,2,feb,147.0,2,252.0,3,other,no
42,services,married,primary,no,124.0,yes,no,cellular,2,feb,164.0,2,262.0,2,failure,no
29,technician,single,secondary,no,286.0,no,no,telephone,2,feb,70.0,2,-1.0,0,unknown,no
33,services,divorced,secondary,no,69.0,yes,no,cellular,2,feb,300.0,2,-1.0,0,unknown,no
33,management,single,tertiary,no,153.0,yes,no,cellular,2,feb,405.0,1,-1.0,0,unknown,no
36,management,married,tertiary,no,806.0,yes,no,cellular,3,feb,106.0,2,259.0,1,failure,no
34,administrative,divorced,secondary,no,66.0,no,no,cellular,3,feb,11.0,6,-1.0,0,unknown,no
54,technician,divorced,secondary,no,0.0,yes,yes,cellular,3,feb,62.0,2,203.0,5,failure,no
49,management,divorced,tertiary,no,4961.0,yes,no,cellular,3,feb,298.0,2,231.0,1,failure,no
36,services,single,secondary,no,528.0,no,no,cellular,3,feb,225.0,2,-1.0,0,unknown,no
47,services,married,secondary,no,1160.0,yes,no,cellular,3,feb,117.0,2,221.0,4,failure,no
33,services,married,secondary,no,312.0,yes,yes,cellular,3,feb,7.0,8,-1.0,0,unknown,no
35,management,single,tertiary,no,539.0,yes,no,cellular,3,feb,198.0,2,267.0,1,other,no
41,blue-collar,married,secondary,no,0.0,yes,no,cellular,3,feb,182.0,2,-1.0,0,unknown,no
26,services,single,tertiary,no,2803.0,no,no,cellular,3,feb,11.0,7,-1.0,0,unknown,no
36,services,single,secondary,no,774.0,yes,no,cellular,3,feb,231.0,2,259.0,1,failure,no
33,management,married,tertiary,no,644.0,yes,yes,cellular,3,feb,124.0,2,271.0,2,failure,no
36,services,single,secondary,no,5315.0,yes,no,cellular,3,feb,43.0,4,-1.0,0,unknown,no
60,retired,married,secondary,no,0.0,no,no,cellular,3,feb,149.0,1,-1.0,0,unknown,no
59,housemaid,married,primary,no,182.0,no,no,cellular,3,feb,133.0,1,-1.0,0,unknown,no
60,services,married,secondary,no,594.0,yes,no,cellular,3,feb,35.0,7,265.0,5,other,no
33,management,married,tertiary,no,0.0,no,no,cellular,3,feb,624.0,1,-1.0,0,unknown,no
36,blue-collar,married,secondary,no,414.0,no,no,cellular,3,feb,136.0,3,-1.0,0,unknown,no
54,blue-collar,married,secondary,no,5372.0,yes,no,telephone,3,feb,221.0,2,-1.0,0,unknown,no
25,management,single,tertiary,no,2305.0,no,no,cellular,3,feb,207.0,1,-1.0,0,unknown,no
26,management,single,tertiary,no,1720.0,no,no,cellular,3,feb,383.0,1,-1.0,0,unknown,no
53,blue-collar,married,secondary,no,6112.0,no,no,cellular,3,feb,211.0,1,-1.0,0,unknown,yes
31,blue-collar,married,tertiary,no,433.0,no,yes,cellular,3,feb,114.0,1,-1.0,0,unknown,no
32,self-employed,married,tertiary,no,428.0,no,yes,cellular,3,feb,142.0,2,-1.0,0,unknown,no
43,services,single,secondary,no,21.0,no,no,cellular,3,feb,203.0,3,-1.0,0,unknown,no
31,administrative,single,secondary,no,8626.0,no,no,cellular,3,feb,155.0,1,-1.0,0,unknown,no
53,technician,married,secondary,no,5797.0,yes,no,cellular,3,feb,267.0,4,-1.0,0,unknown,no
51,services,married,secondary,no,867.0,yes,no,cellular,3,feb,177.0,2,211.0,3,failure,no
25,technician,single,secondary,no,582.0,no,yes,cellular,3,feb,438.0,1,-1.0,0,unknown,no
36,management,single,tertiary,no,-679.0,yes,yes,cellular,3,feb,110.0,1,-1.0,0,unknown,no
40,administrative,single,secondary,no,5061.0,no,yes,cellular,3,feb,63.0,2,-1.0,0,unknown,no
43,technician,married,secondary,no,308.0,yes,no,cellular,3,feb,137.0,3,264.0,4,other,no
31,technician,single,secondary,no,863.0,yes,no,cellular,3,feb,146.0,1,263.0,5,success,no
48,technician,married,secondary,no,197.0,no,yes,cellular,3,feb,47.0,2,222.0,3,other,no
34,services,married,primary,no,285.0,yes,no,cellular,3,feb,625.0,4,-1.0,0,unknown,no
32,services,married,secondary,no,414.0,yes,no,cellular,3,feb,236.0,2,272.0,1,failure,no
50,housemaid,single,primary,no,1158.0,yes,no,cellular,3,feb,116.0,3,265.0,3,failure,no
37,housemaid,married,secondary,no,12939.0,yes,yes,cellular,3,feb,77.0,3,202.0,9,failure,no
54,retired,married,primary,no,117.0,no,no,cellular,3,feb,165.0,3,-1.0,0,unknown,no
29,technician,single,tertiary,no,1669.0,no,no,cellular,3,feb,297.0,1,-1.0,0,unknown,yes
57,administrative,married,secondary,no,169.0,no,no,cellular,3,feb,369.0,1,-1.0,0,unknown,yes
46,blue-collar,married,secondary,no,1232.0,no,yes,cellular,3,feb,300.0,3,195.0,8,other,no
55,retired,married,tertiary,no,8037.0,no,no,cellular,3,feb,114.0,2,-1.0,0,unknown,no
43,services,divorced,secondary,no,553.0,yes,no,telephone,3,feb,362.0,2,-1.0,0,unknown,no
34,administrative,married,secondary,no,-142.0,yes,no,cellular,3,feb,107.0,3,-1.0,0,unknown,no
25,administrative,single,secondary,no,483.0,no,yes,cellular,3,feb,189.0,1,-1.0,0,unknown,yes
28,services,single,secondary,no,387.0,no,no,cellular,3,feb,158.0,5,-1.0,0,unknown,no
35,services,married,secondary,no,1659.0,yes,no,cellular,3,feb,149.0,3,215.0,1,failure,no
50,technician,married,tertiary,no,199.0,yes,yes,cellular,3,feb,116.0,2,253.0,1,failure,no
34,blue-collar,single,primary,no,517.0,no,yes,cellular,3,feb,330.0,2,-1.0,0,unknown,no
58,retired,married,primary,no,3401.0,yes,no,cellular,3,feb,84.0,3,265.0,2,failure,no
41,management,single,tertiary,no,572.0,yes,no,cellular,3,feb,419.0,2,271.0,2,failure,no
31,management,single,tertiary,no,2915.0,no,no,cellular,3,feb,211.0,1,-1.0,0,unknown,no
54,technician,divorced,secondary,no,2749.0,yes,no,cellular,3,feb,341.0,2,-1.0,0,unknown,no
32,administrative,single,unknown,no,393.0,no,no,cellular,3,feb,169.0,2,-1.0,0,unknown,no
68,retired,divorced,primary,no,250.0,no,no,cellular,3,feb,360.0,1,-1.0,0,unknown,yes
28,entrepreneur,married,tertiary,no,59.0,no,no,cellular,3,feb,330.0,3,190.0,6,failure,no
30,blue-collar,married,secondary,no,363.0,yes,no,cellular,3,feb,165.0,1,-1.0,0,unknown,no
47,entrepreneur,married,tertiary,no,8118.0,no,no,cellular,3,feb,326.0,3,-1.0,0,unknown,no
28,administrative,single,tertiary,no,282.0,yes,yes,cellular,3,feb,329.0,1,-1.0,0,unknown,no
27,technician,single,secondary,no,1235.0,no,no,cellular,3,feb,191.0,1,-1.0,0,unknown,no
47,blue-collar,single,secondary,no,152.0,yes,no,cellular,3,feb,193.0,3,271.0,4,failure,no
43,blue-collar,married,secondary,yes,128.0,yes,no,cellular,3,feb,71.0,1,-1.0,0,unknown,no
29,technician,single,secondary,no,307.0,yes,no,cellular,3,feb,216.0,1,-1.0,0,unknown,no
32,blue-collar,married,primary,no,329.0,yes,no,cellular,3,feb,321.0,1,-1.0,0,unknown,no
34,technician,married,secondary,no,2467.0,no,no,cellular,3,feb,368.0,1,-1.0,0,unknown,no
31,services,married,primary,no,997.0,yes,no,cellular,3,feb,256.0,1,190.0,3,failure,no
35,administrative,single,secondary,no,0.0,yes,no,cellular,3,feb,80.0,1,273.0,1,failure,no
50,blue-collar,single,primary,no,1558.0,yes,no,cellular,3,feb,294.0,1,265.0,1,other,no
32,blue-collar,married,secondary,no,4471.0,yes,no,cellular,3,feb,197.0,1,270.0,2,failure,no
33,technician,single,tertiary,no,390.0,yes,no,cellular,3,feb,161.0,1,256.0,1,failure,no
29,technician,single,tertiary,no,323.0,no,no,cellular,3,feb,118.0,1,-1.0,0,unknown,no
29,services,married,secondary,no,222.0,yes,no,cellular,3,feb,197.0,1,250.0,23,failure,no
44,unemployed,married,primary,no,1617.0,no,no,telephone,3,feb,56.0,1,-1.0,0,unknown,no
29,student,single,tertiary,no,246.0,no,no,cellular,3,feb,269.0,1,-1.0,0,unknown,no
43,blue-collar,divorced,primary,no,177.0,no,no,cellular,3,feb,124.0,1,-1.0,0,unknown,no
27,unemployed,single,primary,no,1088.0,no,no,cellular,3,feb,201.0,1,-1.0,0,unknown,no
35,unemployed,single,primary,no,483.0,no,no,cellular,3,feb,115.0,1,-1.0,0,unknown,no
26,unemployed,single,tertiary,no,2170.0,no,no,cellular,3,feb,317.0,1,-1.0,0,unknown,no
36,unemployed,single,tertiary,no,1291.0,no,no,cellular,3,feb,298.0,1,-1.0,0,unknown,yes
51,technician,divorced,secondary,no,1096.0,no,no,cellular,3,feb,138.0,1,-1.0,0,unknown,no
59,technician,divorced,secondary,no,2735.0,no,no,cellular,3,feb,213.0,2,-1.0,0,unknown,no
56,blue-collar,married,primary,no,151.0,no,no,cellular,3,feb,128.0,1,-1.0,0,unknown,no
31,unemployed,single,tertiary,no,1489.0,yes,no,cellular,3,feb,678.0,1,-1.0,0,unknown,no
34,management,married,tertiary,no,0.0,yes,no,cellular,3,feb,251.0,1,-1.0,0,unknown,yes
34,technician,married,secondary,no,883.0,no,no,telephone,3,feb,166.0,2,173.0,3,failure,no
33,self-employed,married,tertiary,no,483.0,yes,no,cellular,3,feb,280.0,2,-1.0,0,unknown,no
29,administrative,divorced,secondary,no,120.0,no,yes,cellular,3,feb,197.0,1,-1.0,0,unknown,no
34,administrative,divorced,secondary,no,-75.0,no,no,cellular,3,feb,151.0,1,-1.0,0,unknown,no
32,unemployed,single,tertiary,no,507.0,no,no,cellular,3,feb,362.0,1,-1.0,0,unknown,no
56,management,married,primary,no,0.0,no,no,cellular,3,feb,996.0,1,-1.0,0,unknown,yes
38,technician,divorced,secondary,no,902.0,yes,no,cellular,3,feb,650.0,1,-1.0,0,unknown,yes
39,blue-collar,married,primary,no,118.0,no,no,cellular,3,feb,906.0,1,-1.0,0,unknown,yes
48,unemployed,divorced,secondary,no,1266.0,yes,no,telephone,3,feb,45.0,1,-1.0,0,unknown,no
26,management,single,tertiary,no,159.0,no,no,cellular,3,feb,589.0,1,-1.0,0,unknown,no
31,student,single,unknown,no,640.0,no,no,cellular,3,feb,92.0,1,-1.0,0,unknown,no
54,technician,divorced,secondary,no,2156.0,yes,no,cellular,3,feb,261.0,1,195.0,4,failure,yes
40,administrative,married,secondary,no,0.0,yes,no,cellular,3,feb,561.0,1,201.0,1,failure,no
56,unemployed,married,primary,no,5496.0,yes,no,cellular,3,feb,330.0,3,-1.0,0,unknown,no
65,retired,married,tertiary,no,1153.0,no,no,cellular,3,feb,224.0,1,-1.0,0,unknown,no
50,entrepreneur,married,tertiary,no,2442.0,no,no,cellular,3,feb,145.0,1,-1.0,0,unknown,no
32,management,single,tertiary,no,2360.0,no,no,cellular,3,feb,152.0,2,160.0,5,other,yes
59,unemployed,divorced,secondary,no,2921.0,no,no,telephone,3,feb,251.0,1,-1.0,0,unknown,no
59,unemployed,divorced,secondary,no,44134.0,no,no,cellular,3,feb,117.0,1,-1.0,0,unknown,no
64,retired,married,secondary,no,1176.0,no,no,cellular,3,feb,104.0,1,-1.0,0,unknown,no
30,entrepreneur,married,secondary,no,1013.0,yes,no,cellular,3,feb,24.0,9,-1.0,0,unknown,no
41,blue-collar,married,primary,no,201.0,yes,no,cellular,3,feb,157.0,1,-1.0,0,unknown,yes
31,administrative,single,secondary,no,757.0,no,no,cellular,3,feb,343.0,2,-1.0,0,unknown,no
27,student,single,tertiary,no,32.0,no,no,cellular,3,feb,239.0,1,-1.0,0,unknown,no
27,management,single,secondary,no,924.0,yes,no,cellular,3,feb,84.0,1,-1.0,0,unknown,no
48,administrative,married,primary,no,3.0,yes,no,cellular,3,feb,69.0,1,252.0,4,failure,no
43,technician,married,tertiary,no,0.0,no,no,cellular,3,feb,132.0,1,-1.0,0,unknown,no
26,unemployed,single,tertiary,no,23494.0,no,no,cellular,3,feb,136.0,1,-1.0,0,unknown,no
48,technician,single,secondary,no,-92.0,yes,no,cellular,3,feb,1393.0,1,-1.0,0,unknown,yes
59,retired,divorced,secondary,no,514.0,no,no,cellular,3,feb,261.0,1,-1.0,0,unknown,yes
54,management,married,tertiary,no,1303.0,no,no,cellular,3,feb,1635.0,1,-1.0,0,unknown,yes
44,unemployed,married,secondary,no,6178.0,no,no,cellular,3,feb,213.0,3,-1.0,0,unknown,no
31,administrative,married,secondary,no,-106.0,yes,no,cellular,3,feb,258.0,4,-1.0,0,unknown,no
52,services,married,primary,no,3016.0,yes,yes,cellular,3,feb,142.0,1,-1.0,0,unknown,no
51,management,married,tertiary,no,2814.0,no,no,cellular,3,feb,178.0,1,-1.0,0,unknown,no
32,blue-collar,married,secondary,no,320.0,yes,yes,cellular,3,feb,22.0,4,-1.0,0,unknown,no
33,blue-collar,married,secondary,yes,-266.0,yes,yes,cellular,3,feb,16.0,7,-1.0,0,unknown,no
32,housemaid,married,tertiary,no,357.0,yes,no,cellular,3,feb,133.0,3,77.0,2,failure,no
33,services,married,tertiary,no,546.0,yes,yes,cellular,3,feb,54.0,2,270.0,1,failure,no
45,unknown,married,unknown,no,19706.0,yes,no,cellular,3,feb,419.0,3,-1.0,0,unknown,no
51,blue-collar,married,primary,no,377.0,yes,no,telephone,3,feb,143.0,4,272.0,1,failure,no
52,entrepreneur,divorced,tertiary,no,199.0,yes,yes,cellular,3,feb,373.0,1,236.0,2,failure,no
41,management,married,tertiary,no,0.0,no,no,cellular,3,feb,858.0,1,-1.0,0,unknown,no
35,management,single,tertiary,no,1891.0,yes,no,cellular,3,feb,188.0,3,270.0,5,failure,no
58,blue-collar,divorced,primary,no,835.0,no,no,telephone,3,feb,296.0,1,-1.0,0,unknown,no
34,technician,married,secondary,no,427.0,no,no,cellular,3,feb,192.0,1,-1.0,0,unknown,no
52,blue-collar,single,unknown,no,1785.0,no,no,cellular,3,feb,168.0,2,-1.0,0,unknown,no
38,technician,single,secondary,no,325.0,no,no,cellular,3,feb,14.0,6,196.0,2,other,no
28,unemployed,single,secondary,no,3463.0,no,no,cellular,3,feb,64.0,1,-1.0,0,unknown,no
53,blue-collar,married,primary,no,751.0,yes,no,cellular,3,feb,1528.0,2,-1.0,0,unknown,yes
41,unemployed,married,secondary,no,2081.0,yes,no,cellular,3,feb,53.0,3,-1.0,0,unknown,no
31,blue-collar,married,primary,no,124.0,yes,no,cellular,3,feb,343.0,1,264.0,4,failure,no
28,blue-collar,single,secondary,no,2700.0,no,no,cellular,3,feb,337.0,4,-1.0,0,unknown,no
26,blue-collar,single,secondary,no,450.0,no,yes,cellular,3,feb,542.0,1,-1.0,0,unknown,no
49,administrative,married,secondary,no,1403.0,no,no,cellular,3,feb,124.0,2,180.0,2,failure,no
29,management,married,tertiary,no,877.0,no,no,cellular,3,feb,166.0,3,-1.0,0,unknown,no
28,technician,single,secondary,no,122.0,no,no,cellular,3,feb,155.0,4,-1.0,0,unknown,no
36,administrative,married,secondary,no,587.0,no,no,cellular,3,feb,248.0,2,-1.0,0,unknown,no
28,technician,married,secondary,no,679.0,no,yes,cellular,3,feb,406.0,3,-1.0,0,unknown,no
38,technician,single,tertiary,no,1369.0,yes,no,cellular,3,feb,841.0,3,-1.0,0,unknown,no
34,entrepreneur,single,tertiary,no,1295.0,yes,no,cellular,3,feb,246.0,1,-1.0,0,unknown,no
39,blue-collar,married,primary,no,710.0,no,no,cellular,3,feb,14.0,6,-1.0,0,unknown,no
37,technician,married,secondary,no,1116.0,yes,no,cellular,3,feb,18.0,6,201.0,7,other,no
39,blue-collar,married,secondary,no,661.0,yes,no,cellular,3,feb,84.0,4,267.0,4,failure,no
33,management,single,tertiary,no,1724.0,no,no,cellular,3,feb,252.0,6,-1.0,0,unknown,no
32,management,single,secondary,no,-515.0,yes,yes,cellular,3,feb,19.0,6,-1.0,0,unknown,no
52,blue-collar,single,secondary,no,894.0,no,yes,cellular,3,feb,363.0,2,-1.0,0,unknown,no
32,management,married,tertiary,no,422.0,yes,no,cellular,3,feb,182.0,5,-1.0,0,unknown,no
55,management,married,secondary,no,964.0,no,no,cellular,3,feb,66.0,3,-1.0,0,unknown,no
34,housemaid,married,secondary,no,520.0,yes,no,cellular,3,feb,22.0,6,-1.0,0,unknown,no
46,management,married,tertiary,no,-319.0,yes,no,cellular,3,feb,80.0,1,256.0,1,failure,no
26,technician,single,secondary,no,-168.0,no,yes,cellular,3,feb,246.0,1,-1.0,0,unknown,no
30,management,single,tertiary,no,409.0,no,no,cellular,3,feb,31.0,6,-1.0,0,unknown,no
32,services,married,secondary,no,1844.0,yes,yes,cellular,3,feb,158.0,4,201.0,6,failure,no
44,services,married,primary,no,764.0,no,no,cellular,3,feb,224.0,1,-1.0,0,unknown,no
38,administrative,married,secondary,no,384.0,no,no,cellular,3,feb,387.0,1,-1.0,0,unknown,no
30,administrative,married,secondary,no,490.0,yes,no,cellular,3,feb,82.0,6,251.0,4,other,no
42,services,single,secondary,yes,58.0,no,no,cellular,3,feb,428.0,1,-1.0,0,unknown,no
30,technician,single,secondary,no,151.0,no,no,cellular,3,feb,276.0,2,-1.0,0,unknown,no
29,self-employed,single,tertiary,no,300.0,no,no,cellular,3,feb,125.0,1,-1.0,0,unknown,no
33,student,single,secondary,no,1883.0,yes,no,cellular,3,feb,121.0,5,256.0,1,failure,no
31,blue-collar,married,primary,no,845.0,no,no,cellular,3,feb,148.0,2,-1.0,0,unknown,no
31,technician,single,tertiary,no,1214.0,no,no,cellular,3,feb,39.0,1,-1.0,0,unknown,no
32,unemployed,single,tertiary,no,5874.0,no,no,cellular,3,feb,298.0,1,-1.0,0,unknown,no
36,blue-collar,divorced,primary,no,102.0,no,no,cellular,3,feb,306.0,2,-1.0,0,unknown,no
48,blue-collar,single,secondary,no,312.0,yes,yes,cellular,3,feb,369.0,2,-1.0,0,unknown,no
36,blue-collar,married,secondary,yes,13.0,no,yes,cellular,3,feb,150.0,4,-1.0,0,unknown,no
34,blue-collar,married,secondary,no,563.0,no,yes,cellular,3,feb,150.0,2,-1.0,0,unknown,no
60,services,divorced,secondary,no,758.0,no,no,cellular,3,feb,282.0,1,-1.0,0,unknown,no
56,self-employed,married,tertiary,no,350.0,no,no,cellular,3,feb,83.0,3,-1.0,0,unknown,no
30,administrative,single,secondary,no,72.0,no,no,cellular,3,feb,86.0,2,-1.0,0,unknown,no
29,student,single,tertiary,no,559.0,no,no,cellular,3,feb,143.0,2,-1.0,0,unknown,no
29,technician,single,secondary,no,18.0,no,no,cellular,3,feb,206.0,3,-1.0,0,unknown,no
36,management,married,tertiary,no,254.0,no,no,cellular,3,feb,303.0,2,-1.0,0,unknown,yes
36,management,married,tertiary,no,1582.0,no,no,telephone,3,feb,26.0,2,197.0,1,failure,no
